Property_Id,State Code,Suburb,Address,Property_Median_Value,Updated_on,Postcode
2375,NSW,Keerrong,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2376,NSW,Koonorigan,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2377,NSW,Lagoon Grass,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2378,NSW,Larnook,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2379,NSW,Leycester,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2380,NSW,Lillian Rock,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2381,NSW,Lindendale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2382,NSW,Lismore,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2383,NSW,Lismore Heights,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2384,NSW,Loftville,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2385,NSW,Marom Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2386,NSW,Mckees Hill,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2387,NSW,Mcleans Ridges,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2388,NSW,Modanville,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2389,NSW,Monaltrie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2390,NSW,Mountain Top,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2391,NSW,Nightcap,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2392,NSW,Nimbin,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2393,NSW,North Lismore,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2394,NSW,Numulgi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2395,NSW,Repentance Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2396,NSW,Richmond Hill,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2397,NSW,Rock Valley,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2398,NSW,Rosebank,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2399,NSW,Ruthven,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2400,NSW,South Gundurimba,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2401,NSW,South Lismore,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2402,NSW,Stony Chute,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2403,NSW,Terania Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2404,NSW,The Channon,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2405,NSW,Tregeagle,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2406,NSW,Tucki Tucki,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2407,NSW,Tuckurimba,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2408,NSW,Tullera,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2409,NSW,Tuncester,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2410,NSW,Tuntable Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2411,NSW,Whian Whian,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2412,NSW,Woodlawn,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2413,NSW,Wyrallah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2480","389,000.00",1/06/2017,2480
2414,NSW,Broken Head,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2481","975,000.00",1/06/2017,2481
2415,NSW,Byron Bay,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2481","975,000.00",1/06/2017,2481
2416,NSW,Ewingsdale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2481","975,000.00",1/06/2017,2481
2417,NSW,Myocum,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2481","975,000.00",1/06/2017,2481
2418,NSW,Skinners Shoot,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2481","975,000.00",1/06/2017,2481
2419,NSW,Suffolk Park,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2481","975,000.00",1/06/2017,2481
2420,NSW,Talofa,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2481","975,000.00",1/06/2017,2481
2421,NSW,Tyagarah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2481","975,000.00",1/06/2017,2481
2422,NSW,Goonengerry,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2482","790,000.00",1/06/2017,2482
2423,NSW,Huonbrook,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2482","790,000.00",1/06/2017,2482
2424,NSW,Koonyum Range,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2482","790,000.00",1/06/2017,2482
2425,NSW,Main Arm,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2482","790,000.00",1/06/2017,2482
2426,NSW,Montecollum,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2482","790,000.00",1/06/2017,2482
2427,NSW,Mullumbimby,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2482","790,000.00",1/06/2017,2482
2428,NSW,Mullumbimby Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2482","790,000.00",1/06/2017,2482
2429,NSW,Palmwoods,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2482","790,000.00",1/06/2017,2482
2430,NSW,Upper Coopers Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2482","790,000.00",1/06/2017,2482
2431,NSW,Upper Main Arm,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2482","790,000.00",1/06/2017,2482
2432,NSW,Upper Wilsons Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2482","790,000.00",1/06/2017,2482
2433,NSW,Wanganui,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2482","790,000.00",1/06/2017,2482
2434,NSW,Wilsons Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2482","790,000.00",1/06/2017,2482
2435,NSW,Billinudgel,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2436,NSW,Brunswick Heads,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2437,NSW,Burringbar,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2438,NSW,Crabbes Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2439,NSW,Middle Pocket,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2440,NSW,Mooball,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2441,NSW,New Brighton,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2442,NSW,Ocean Shores,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2443,NSW,Sleepy Hollow,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2444,NSW,South Golden Beach,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2445,NSW,The Pocket,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2446,NSW,Upper Burringbar,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2447,NSW,Wooyung,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2448,NSW,Yelgun,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2483","672,500.00",1/06/2017,2483
2449,NSW,Back Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2450,NSW,Bray Park,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2451,NSW,Brays Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2452,NSW,Byangum,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2453,NSW,Byrrill Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2454,NSW,Cedar Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2455,NSW,Chillingham,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2456,NSW,Chowan Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2457,NSW,Clothiers Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2458,NSW,Commissioners Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2459,NSW,Condong,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2460,NSW,Crystal Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2461,NSW,Cudgera Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2462,NSW,Doon Doon,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2463,NSW,Dulguigan,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2464,NSW,Dum Dum,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2465,NSW,Dunbible,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2466,NSW,Dungay,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2467,NSW,Eungella,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2468,NSW,Eviron,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2469,NSW,Farrants Hill,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2470,NSW,Fernvale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2471,NSW,Hopkins Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2472,NSW,Kielvale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2473,NSW,Kunghur,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2474,NSW,Kunghur Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2475,NSW,Kynnumboon,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2476,NSW,Limpinwood,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2477,NSW,Mebbin,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2478,NSW,Midginbil,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2479,NSW,Mount Burrell,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2480,NSW,Mount Warning,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2481,NSW,Murwillumbah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2482,NSW,Murwillumbah South,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2483,NSW,Nobbys Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2484,NSW,North Arm,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2485,NSW,Numinbah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2486,NSW,Nunderi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2487,NSW,Palmvale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2488,NSW,Pumpenbil,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2489,NSW,Reserve Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2490,NSW,Round Mountain,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2491,NSW,Rowlands Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2492,NSW,Smiths Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2493,NSW,South Murwillumbah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2494,NSW,Stokers Siding,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2495,NSW,Terragon,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2496,NSW,Tomewin,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2497,NSW,Tyalgum,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2498,NSW,Tyalgum Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2499,NSW,Tygalgah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2500,NSW,Uki,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2501,NSW,Upper Crystal Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2502,NSW,Urliup,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2503,NSW,Wardrop Valley,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2484","515,000.00",1/06/2017,2484
2504,NSW,Tweed Heads,"NEW SOUTH WALES_NSW, TWEED HEADS, Postcode-2485","446,000.00",1/06/2017,2485
2505,NSW,Tweed Heads West,"NEW SOUTH WALES_NSW, TWEED HEADS, Postcode-2485","446,000.00",1/06/2017,2485
2506,NSW,Banora Point,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2486","520,000.00",1/06/2017,2486
2507,NSW,Bilambil,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2486","520,000.00",1/06/2017,2486
2508,NSW,Bilambil Heights,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2486","520,000.00",1/06/2017,2486
2509,NSW,Bungalora,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2486","520,000.00",1/06/2017,2486
2510,NSW,Carool,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2486","520,000.00",1/06/2017,2486
2511,NSW,Cobaki,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2486","520,000.00",1/06/2017,2486
2512,NSW,Cobaki Lakes,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2486","520,000.00",1/06/2017,2486
2513,NSW,Duroby,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2486","520,000.00",1/06/2017,2486
2514,NSW,Glengarrie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2486","520,000.00",1/06/2017,2486
2515,NSW,Piggabeen,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2486","520,000.00",1/06/2017,2486
2516,NSW,Terranora,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2486","520,000.00",1/06/2017,2486
2517,NSW,Tweed Heads South,"NEW SOUTH WALES_NSW, TWEED HEADS, Postcode-2486","520,000.00",1/06/2017,2486
2518,NSW,Upper Duroby,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2486","520,000.00",1/06/2017,2486
2519,NSW,Casuarina,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2487","580,000.00",1/06/2017,2487
2520,NSW,Chinderah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2487","580,000.00",1/06/2017,2487
2521,NSW,Cudgen,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2487","580,000.00",1/06/2017,2487
2522,NSW,Duranbah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2487","580,000.00",1/06/2017,2487
2523,NSW,Fingal Head,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2487","580,000.00",1/06/2017,2487
2524,NSW,Kings Forest,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2487","580,000.00",1/06/2017,2487
2525,NSW,Kingscliff,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2487","580,000.00",1/06/2017,2487
2526,NSW,Stotts Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2487","580,000.00",1/06/2017,2487
2527,NSW,Bogangar,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2488","576,250.00",1/06/2017,2488
2528,NSW,Cabarita Beach,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2488","576,250.00",1/06/2017,2488
2529,NSW,Tanglewood,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2488","576,250.00",1/06/2017,2488
2530,NSW,Hastings Point,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2489","649,000.00",1/06/2017,2489
2531,NSW,Pottsville,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2489","649,000.00",1/06/2017,2489
2532,NSW,North Tumbulgum,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2490",,1/06/2017,2490
2533,NSW,Tumbulgum,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2490",,1/06/2017,2490
2534,NSW,Coniston,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2500","620,000.00",1/06/2017,2500
2535,NSW,Gwynneville,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2500","620,000.00",1/06/2017,2500
2536,NSW,Keiraville,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2500","620,000.00",1/06/2017,2500
2537,NSW,Mangerton,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2500","620,000.00",1/06/2017,2500
2538,NSW,Mount Keira,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2500","620,000.00",1/06/2017,2500
2539,NSW,Mount Saint Thomas,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2500","620,000.00",1/06/2017,2500
2540,NSW,North Wollongong,"NEW SOUTH WALES_NSW, WOLLONGONG, Postcode-2500","620,000.00",1/06/2017,2500
2541,NSW,Spring Hill,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2500","620,000.00",1/06/2017,2500
2542,NSW,West Wollongong,"NEW SOUTH WALES_NSW, WOLLONGONG, Postcode-2500","620,000.00",1/06/2017,2500
2543,NSW,Wollongong,"NEW SOUTH WALES_NSW, WOLLONGONG, Postcode-2500","620,000.00",1/06/2017,2500
2544,NSW,Wollongong West,"NEW SOUTH WALES_NSW, WOLLONGONG, Postcode-2500","620,000.00",1/06/2017,2500
2545,NSW,Cringila,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2502","540,000.00",1/06/2017,2502
2546,NSW,Lake Heights,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2502","540,000.00",1/06/2017,2502
2547,NSW,Primbee,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2502","540,000.00",1/06/2017,2502
2548,NSW,Warrawong,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2502","540,000.00",1/06/2017,2502
2549,NSW,Kemblawarra,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2505","635,000.00",1/06/2017,2505
2550,NSW,Port Kembla,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2505","635,000.00",1/06/2017,2505
2551,NSW,Berkeley,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2506","530,250.00",1/06/2017,2506
2552,NSW,Coalcliff,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2508","912,500.00",1/06/2017,2508
2553,NSW,Darkes Forest,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2508","912,500.00",1/06/2017,2508
2554,NSW,Helensburgh,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2508","912,500.00",1/06/2017,2508
2555,NSW,Lilyvale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2508","912,500.00",1/06/2017,2508
2556,NSW,Maddens Plains,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2508","912,500.00",1/06/2017,2508
2557,NSW,Otford,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2508","912,500.00",1/06/2017,2508
2558,NSW,Stanwell Park,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2508","912,500.00",1/06/2017,2508
2559,NSW,Stanwell Tops,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2508","912,500.00",1/06/2017,2508
2560,NSW,Woronora Dam,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2508","912,500.00",1/06/2017,2508
2561,NSW,Austinmer,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2515","970,000.00",1/06/2017,2515
2562,NSW,Clifton,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2515","970,000.00",1/06/2017,2515
2563,NSW,Coledale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2515","970,000.00",1/06/2017,2515
2564,NSW,Scarborough,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2515","970,000.00",1/06/2017,2515
2565,NSW,Thirroul,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2515","970,000.00",1/06/2017,2515
2566,NSW,Wombarra,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2515","970,000.00",1/06/2017,2515
2567,NSW,Bulli,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2516","960,000.00",1/06/2017,2516
2568,NSW,Russell Vale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2517","821,500.00",1/06/2017,2517
2569,NSW,Woonona,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2517","821,500.00",1/06/2017,2517
2570,NSW,Woonona East,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2517","821,500.00",1/06/2017,2517
2571,NSW,Bellambi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2518","770,000.00",1/06/2017,2518
2572,NSW,Corrimal,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2518","770,000.00",1/06/2017,2518
2573,NSW,Corrimal East,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2518","770,000.00",1/06/2017,2518
2574,NSW,East Corrimal,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2518","770,000.00",1/06/2017,2518
2575,NSW,Tarrawanna,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2518","770,000.00",1/06/2017,2518
2576,NSW,Towradgi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2518","770,000.00",1/06/2017,2518
2577,NSW,Balgownie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2519","842,000.00",1/06/2017,2519
2578,NSW,Fairy Meadow,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2519","842,000.00",1/06/2017,2519
2579,NSW,Fernhill,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2519","842,000.00",1/06/2017,2519
2580,NSW,Mount Ousley,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2519","842,000.00",1/06/2017,2519
2581,NSW,Mount Pleasant,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2519","842,000.00",1/06/2017,2519
2582,NSW,Reidtown,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2519","842,000.00",1/06/2017,2519
2583,NSW,Figtree,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2525","750,000.00",1/06/2017,2525
2584,NSW,Cordeaux,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2526","680,000.00",1/06/2017,2526
2585,NSW,Cordeaux Heights,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2526","680,000.00",1/06/2017,2526
2586,NSW,Dombarton,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2526","680,000.00",1/06/2017,2526
2587,NSW,Farmborough Heights,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2526","680,000.00",1/06/2017,2526
2588,NSW,Kembla Grange,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2526","680,000.00",1/06/2017,2526
2589,NSW,Kembla Heights,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2526","680,000.00",1/06/2017,2526
2590,NSW,Mount Kembla,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2526","680,000.00",1/06/2017,2526
2591,NSW,Unanderra,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2526","680,000.00",1/06/2017,2526
2592,NSW,Albion Park,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2527","585,000.00",1/06/2017,2527
2593,NSW,Albion Park Rail,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2527","585,000.00",1/06/2017,2527
2594,NSW,Calderwood,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2527","585,000.00",1/06/2017,2527
2595,NSW,Croom,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2527","585,000.00",1/06/2017,2527
2596,NSW,North Macquarie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2527","585,000.00",1/06/2017,2527
2597,NSW,Tongarra,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2527","585,000.00",1/06/2017,2527
2598,NSW,Tullimbar,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2527","585,000.00",1/06/2017,2527
2599,NSW,Yellow Rock,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2527","585,000.00",1/06/2017,2527
